No.,Time,Source,Destination,Protocol,Length,Info
33763,138.44845,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37779, Time=2755452364"
33765,138.451727,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37780, Time=2755452364"
33766,138.453476,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37781, Time=2755452364"
33767,138.455361,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37782, Time=2755452364"
33768,138.456505,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37783, Time=2755452364"
33769,138.460753,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37784, Time=2755452364"
33770,138.460764,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37785, Time=2755452364"
33772,138.462754,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37786, Time=2755452364"
33773,138.467299,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37787, Time=2755452364"
33774,138.467321,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37788, Time=2755452364"
33775,138.469652,192.168.178.52,192.168.178.59,RTP,152,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31134, Time=3843890159"
33776,138.46971,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37789, Time=2755452364"
33777,138.472109,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37790, Time=2755452364"
33778,138.473908,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37791, Time=2755452364"
33780,138.476599,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37792, Time=2755452364"
33781,138.477743,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37793, Time=2755452364"
33782,138.479947,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37794, Time=2755452364"
33783,138.484846,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37795, Time=2755452364"
33784,138.485949,192.168.178.52,192.168.178.59,RTP,1154,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37796, Time=2755452364, Mark"
33786,138.48801,192.168.178.52,192.168.178.59,RTP,152,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31135, Time=3843891119"
33807,138.508904,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31136, Time=3843892079"
33810,138.52889,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31137, Time=3843893039"
33811,138.532459,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37797, Time=2755458124"
33812,138.532476,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37798, Time=2755458124"
33813,138.53635,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37799, Time=2755458124"
33814,138.537526,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37800, Time=2755458124"
33815,138.538917,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37801, Time=2755458124"
33816,138.541095,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37802, Time=2755458124"
33817,138.542492,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37803, Time=2755458124"
33819,138.548146,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37804, Time=2755458124"
33820,138.54817,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37805, Time=2755458124"
33821,138.552956,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37806, Time=2755458124"
33822,138.552979,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31138, Time=3843893999"
33823,138.552983,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37807, Time=2755458124"
33825,138.552997,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37808, Time=2755458124"
33826,138.555309,192.168.178.52,192.168.178.59,RTP,1169,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37809, Time=2755458124"
33827,138.556697,192.168.178.52,192.168.178.59,RTP,1169,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37810, Time=2755458124"
33828,138.558839,192.168.178.52,192.168.178.59,RTP,1169,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37811, Time=2755458124"
33829,138.562096,192.168.178.52,192.168.178.59,RTP,1169,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37812, Time=2755458124"
33830,138.563445,192.168.178.52,192.168.178.59,RTP,1169,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37813, Time=2755458124"
33839,138.565835,192.168.178.52,192.168.178.59,RTP,1169,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37814, Time=2755458124"
33840,138.569153,192.168.178.52,192.168.178.59,RTP,1169,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37815, Time=2755458124, Mark"
33841,138.56918,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31139, Time=3843894959"
33859,138.5892,192.168.178.52,192.168.178.59,RTP,145,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31140, Time=3843895919"
33860,138.594588,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37816, Time=2755463884"
33861,138.594603,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37817, Time=2755463884"
33862,138.594608,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37818, Time=2755463884"
33863,138.599207,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37819, Time=2755463884"
33864,138.599237,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37820, Time=2755463884"
33865,138.601719,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37821, Time=2755463884"
33867,138.6018,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37822, Time=2755463884"
33868,138.606182,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37823, Time=2755463884"
33869,138.606222,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37824, Time=2755463884"
33871,138.612495,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37825, Time=2755463884"
33872,138.612519,192.168.178.52,192.168.178.59,RTP,145,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31141, Time=3843896879"
33873,138.612524,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37826, Time=2755463884"
33874,138.612532,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37827, Time=2755463884"
33875,138.614592,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37828, Time=2755463884"
33876,138.61573,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37829, Time=2755463884"
33877,138.618005,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37830, Time=2755463884"
33878,138.619136,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37831, Time=2755463884"
33880,138.624454,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37832, Time=2755463884"
33881,138.624476,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37833, Time=2755463884"
33883,138.627524,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37834, Time=2755463884"
33884,138.630321,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37835, Time=2755463884, Mark"
33885,138.630337,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31142, Time=3843897839"
33906,138.651355,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31143, Time=3843898799"
33908,138.659219,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37836, Time=2755469644"
33909,138.659244,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37837, Time=2755469644"
33910,138.659259,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37838, Time=2755469644"
33911,138.659263,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37839, Time=2755469644"
33912,138.659271,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37840, Time=2755469644"
33913,138.659275,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37841, Time=2755469644"
33914,138.661257,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37842, Time=2755469644"
33916,138.663404,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37843, Time=2755469644"
33917,138.664857,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37844, Time=2755469644"
33918,138.666854,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37845, Time=2755469644"
33919,138.668285,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37846, Time=2755469644"
33920,138.668321,192.168.178.52,192.168.178.59,RTP,140,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31144, Time=3843899759"
33921,138.670528,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37847, Time=2755469644"
33922,138.672707,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37848, Time=2755469644"
33924,138.674867,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37849, Time=2755469644"
33925,138.678084,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37850, Time=2755469644"
33926,138.67811,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37851, Time=2755469644"
33927,138.680213,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37852, Time=2755469644"
33928,138.681455,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37853, Time=2755469644"
33929,138.683652,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37854, Time=2755469644"
33931,138.686382,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37855, Time=2755469644, Mark"
33932,138.687993,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31145, Time=3843900719"
33948,138.712061,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31146, Time=3843901679"
33958,138.729225,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31147, Time=3843902639"
33959,138.742972,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37856, Time=2755475404"
33960,138.743036,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37857, Time=2755475404"
33961,138.743054,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37858, Time=2755475404"
33962,138.74306,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37859, Time=2755475404"
33963,138.74307,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37860, Time=2755475404"
33964,138.743075,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37861, Time=2755475404"
33965,138.743085,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37862, Time=2755475404"
33966,138.744166,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37863, Time=2755475404"
33968,138.746523,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37864, Time=2755475404"
33969,138.74892,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31148, Time=3843903599"
33970,138.748948,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37865, Time=2755475404"
33972,138.754162,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37866, Time=2755475404"
33974,138.756741,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37867, Time=2755475404"
33975,138.756785,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37868, Time=2755475404"
33976,138.758132,192.168.178.52,192.168.178.59,RTP,1170,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37869, Time=2755475404"
33977,138.759269,192.168.178.52,192.168.178.59,RTP,1171,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37870, Time=2755475404"
33978,138.761452,192.168.178.52,192.168.178.59,RTP,1171,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37871, Time=2755475404"
33979,138.76477,192.168.178.52,192.168.178.59,RTP,1171,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37872, Time=2755475404"
33980,138.765899,192.168.178.52,192.168.178.59,RTP,1171,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37873, Time=2755475404"
33982,138.767331,192.168.178.52,192.168.178.59,RTP,1171,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37874, Time=2755475404, Mark"
33983,138.769238,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31149, Time=3843904559"
33999,138.786377,192.168.178.52,192.168.178.59,RTP,1152,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37875, Time=2755481164"
34000,138.786447,192.168.178.52,192.168.178.59,RTP,1152,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37876, Time=2755481164"
34001,138.786495,192.168.178.52,192.168.178.59,RTP,1152,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37877, Time=2755481164"
34002,138.786504,192.168.178.52,192.168.178.59,RTP,1152,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37878, Time=2755481164"
34003,138.78652,192.168.178.52,192.168.178.59,RTP,1152,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37879, Time=2755481164"
34004,138.786523,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37880, Time=2755481164"
34005,138.786537,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37881, Time=2755481164"
34006,138.786542,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37882, Time=2755481164"
34007,138.78655,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37883, Time=2755481164"
34013,138.791809,192.168.178.52,192.168.178.59,RTP,145,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31150, Time=3843905519"
34014,138.79185,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37884, Time=2755481164"
34015,138.791861,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37885, Time=2755481164"
34016,138.798607,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37886, Time=2755481164"
34017,138.798629,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37887, Time=2755481164"
34018,138.798635,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37888, Time=2755481164"
34019,138.79968,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37889, Time=2755481164"
34020,138.801999,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37890, Time=2755481164"
34023,138.804114,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37891, Time=2755481164"
34025,138.806441,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37892, Time=2755481164"
34026,138.807583,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37893, Time=2755481164"
34027,138.807643,192.168.178.52,192.168.178.59,RTP,152,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31151, Time=3843906479"
34028,138.809818,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37894, Time=2755481164, Mark"
34031,138.828304,192.168.178.52,192.168.178.59,RTP,158,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31152, Time=3843907439"
34046,138.850755,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31153, Time=3843908399"
34047,138.850785,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37895, Time=2755486924"
34048,138.852034,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37896, Time=2755486924"
34056,138.854466,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37897, Time=2755486924"
34057,138.856358,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37898, Time=2755486924"
34059,138.858777,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37899, Time=2755486924"
34060,138.859314,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37900, Time=2755486924"
34062,138.862007,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37901, Time=2755486924"
34063,138.86435,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37902, Time=2755486924"
34064,138.866788,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37903, Time=2755486924"
34065,138.86806,192.168.178.52,192.168.178.59,RTP,145,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31154, Time=3843909359"
34066,138.871173,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37904, Time=2755486924"
34067,138.871718,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37905, Time=2755486924"
34068,138.873993,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37906, Time=2755486924"
34070,138.8796,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37907, Time=2755486924"
34071,138.880786,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37908, Time=2755486924"
34072,138.880807,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37909, Time=2755486924"
34073,138.882036,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37910, Time=2755486924"
34075,138.885915,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37911, Time=2755486924"
34076,138.888064,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37912, Time=2755486924"
34078,138.889317,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37913, Time=2755486924, Mark"
34079,138.889393,192.168.178.52,192.168.178.59,RTP,156,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31155, Time=3843910319"
34095,138.914044,192.168.178.52,192.168.178.59,RTP,157,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31156, Time=3843911279"
34105,138.930254,192.168.178.52,192.168.178.59,RTP,138,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31157, Time=3843912239"
34109,138.949524,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37914, Time=2755494124"
34110,138.949549,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37915, Time=2755494124"
34111,138.949568,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37916, Time=2755494124"
34112,138.949573,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37917, Time=2755494124"
34113,138.949618,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37918, Time=2755494124"
34114,138.949625,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37919, Time=2755494124"
34115,138.949632,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37920, Time=2755494124"
34116,138.949635,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37921, Time=2755494124"
34117,138.949642,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37922, Time=2755494124"
34118,138.949645,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37923, Time=2755494124"
34119,138.949647,192.168.178.52,192.168.178.59,RTP,141,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31158, Time=3843913199"
34120,138.949653,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37924, Time=2755494124"
34121,138.951685,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37925, Time=2755494124"
34124,138.957876,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37926, Time=2755494124"
34125,138.957879,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37927, Time=2755494124"
34126,138.958777,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37928, Time=2755494124"
34127,138.958788,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37929, Time=2755494124"
34128,138.961014,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37930, Time=2755494124"
